X,Y,lat,lon,season,segment,frm,utc_date,utc_time,gps_time,Dist,elev,surface,Eqip,bottom,WGS84_ATM,ATM_Eqip,ATM_Bottom
-184579.541826316,-2223248.91848574,69.615913,-49.745951,2008_Greenland_TO,20080710_05,12,2008/07/10,19:27:58,1215718091.595,4973.53068071348,1757.139,936.34,337.23,292.85,931.3232421875,332.2132421875,287.8332421875
-184578.850046032,-2223218.93866342,69.616181,-49.745997,2008_Greenland_TO,20080710_05,12,2008/07/10,19:27:58,1215718091.981,5003.51848333833,1757.047,936.92,338.62,292.2,931.693176269531,333.393176269531,286.973176269531
-184578.148978167,-2223188.84755587,69.61645,-49.746043,2008_Greenland_TO,20080710_05,12,2008/07/10,19:27:58,1215718092.367,5033.61775657783,1756.985,937.05,339.83,291.88,932.327453613281,335.107453613281,287.157453613281
-184577.418304329,-2223158.87100851,69.616718,-49.746088,2008_Greenland_TO,20080710_05,12,2008/07/10,19:27:59,1215718092.753,5063.60320764846,1756.936,937,340.97,287.05,932.946228027344,336.916228027344,282.996228027344
-184576.717144713,-2223128.77995463,69.616987,-49.746134,2008_Greenland_TO,20080710_05,12,2008/07/10,19:27:59,1215718093.138,5093.70242937921,1756.913,936.98,342.13,289.16,933.433959960938,338.583959960937,285.613959960938
-184576.025180729,-2223098.80023924,69.617255,-49.74618,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:00,1215718093.524,5123.69012933546,1756.907,936.97,343.31,289.5,933.7919921875,340.1319921875,286.3219921875
-184575.3719706,-2223068.8173291,69.617523,-49.746227,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:00,1215718093.91,5153.68015407777,1756.914,936.98,344.5,291.64,934.025512695313,341.545512695312,288.685512695312
-184574.709471432,-2223038.72313425,69.617792,-49.746274,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:00,1215718094.296,5183.78164023867,1756.951,937.02,345.72,287.24,934.60986328125,343.30986328125,284.82986328125
-184574.056167097,-2223008.74027762,69.61806,-49.746321,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:01,1215718094.682,5213.77161352635,1757.009,937.08,346.97,291.91,934.904052734375,344.794052734375,289.734052734375
-184573.364017401,-2222978.76066913,69.618328,-49.746367,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:01,1215718095.068,5243.75921090996,1757.075,937.14,348.22,292.48,935.074829101563,346.154829101563,290.414829101563
-184572.623781692,-2222948.67299758,69.618597,-49.746412,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:01,1215718095.454,5273.85598694728,1757.141,937.21,349.47,295.02,935.198547363281,347.458547363281,293.008547363281
-184571.892743159,-2222918.69666393,69.618865,-49.746457,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:02,1215718095.841,5303.84123326029,1757.22,937.29,350.74,295.1,935.629638671875,349.079638671875,293.439638671875
-184571.113620548,-2222888.61226738,69.619134,-49.746501,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:02,1215718096.227,5333.93571694388,1757.282,937.35,351.98,292.69,935.838500976563,350.468500976563,291.178500976562
-184570.266103915,-2222858.64565121,69.619402,-49.746543,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:03,1215718096.613,5363.91431545479,1757.335,937.4,353.22,292.4,935.991638183594,351.811638183594,290.991638183594
-184569.379749772,-2222828.68228297,69.61967,-49.746584,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:03,1215718097,5393.89079056578,1757.38,937.45,354.45,289.97,936.108459472656,353.108459472656,288.628459472656
-184568.445317092,-2222798.61085196,69.619939,-49.746624,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:03,1215718097.387,5423.97673625171,1757.421,937.49,355.68,275.95,936.42138671875,354.61138671875,274.88138671875
-184567.520087202,-2222768.6507582,69.620207,-49.746664,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:04,1215718097.774,5453.95111310986,1757.452,937.52,356.9,,936.548217773438,355.928217773438,
-184566.546780729,-2222738.5826018,69.620476,-49.746703,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:04,1215718098.16,5484.03501835455,1757.505,937.57,358.13,,936.6181640625,357.1781640625,
-184565.582678232,-2222708.62578244,69.620744,-49.746742,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:05,1215718098.547,5514.00734759609,1757.561,937.63,359.38,,936.581665039063,358.331665039063,
-184564.64808723,-2222678.55445803,69.621013,-49.746782,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:05,1215718098.934,5544.09319164268,1757.605,937.67,360.61,300.78,937.1806640625,360.1206640625,300.2906640625
-184563.722699295,-2222648.5944705,69.621281,-49.746822,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:05,1215718099.321,5574.06746720974,1757.631,937.7,358.38,304.13,937.1533203125,357.8333203125,303.5833203125
-184562.788028606,-2222618.52319941,69.62155,-49.746862,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:06,1215718099.708,5604.15326043887,1757.661,937.73,356.16,306.81,937.140625,355.570625,306.220625
-184561.901352613,-2222588.56004378,69.621818,-49.746903,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:06,1215718100.095,5634.12953254072,1757.701,937.77,353.94,307.02,937.039978027344,353.209978027344,306.289978027344
-184561.005392678,-2222558.48560484,69.622087,-49.746944,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:06,1215718100.483,5664.2173144852,1757.752,937.82,351.74,307.4,936.944763183594,350.864763183594,306.524763183594
-184560.157425486,-2222528.51928122,69.622355,-49.746986,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:07,1215718100.87,5694.19563330849,1757.82,937.89,349.56,312.42,936.825622558594,348.495622558594,311.355622558594
-184559.338963073,-2222498.43845333,69.622624,-49.747029,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:07,1215718101.257,5724.28759381922,1757.873,937.94,354.68,312.82,936.699584960938,353.439584960938,311.579584960937
-184558.568490411,-2222468.46574066,69.622892,-49.747073,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:08,1215718101.645,5754.27020765582,1757.933,938,359.81,313.05,936.5322265625,358.3422265625,311.5822265625
-184557.836762696,-2222438.48983349,69.62316,-49.747118,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:08,1215718102.032,5784.25504442959,1757.994,938,364.91,315.56,936.368591308594,363.278591308594,313.928591308594
-184557.095746466,-2222408.40264358,69.623429,-49.747163,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:08,1215718102.42,5814.3513581829,1758.046,937.5,369.79,315.71,936.196960449219,368.486960449219,314.406960449219
-184556.441504377,-2222378.42034758,69.623697,-49.74721,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:09,1215718102.807,5844.34079142271,1758.1,936.85,374.61,323.92,935.973510742188,373.733510742187,323.043510742187
-184555.777971512,-2222348.3267691,69.623966,-49.747257,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:09,1215718103.195,5874.4416841309,1758.171,936.21,371.55,323.37,935.734252929688,371.074252929687,322.894252929687
-184555.123635217,-2222318.34452661,69.624234,-49.747304,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:10,1215718103.583,5904.43106593335,1758.209,935.55,368.47,322.79,935.498168945313,368.418168945313,322.738168945313
-184554.508038111,-2222288.35908974,69.624502,-49.747352,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:10,1215718103.971,5934.4228212025,1758.233,934.86,365.37,322.19,935.280212402344,365.790212402344,322.610212402344
-184553.921934651,-2222258.25914962,69.624771,-49.747401,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:10,1215718104.358,5964.52846705552,1758.374,934.3,362.38,321.71,934.944396972656,363.024396972656,322.354396972656
-184553.383811122,-2222228.26732418,69.625039,-49.747451,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:11,1215718104.746,5994.52511970282,1758.491,933.75,359.39,321.22,934.609436035156,360.249436035156,322.079436035156
-184552.845637391,-2222198.27552551,69.625307,-49.747501,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:11,1215718105.134,6024.52174649024,1758.598,933.6,356.57,320.9,934.262023925781,357.232023925781,321.562023925781
-184552.384981767,-2222168.27731151,69.625575,-49.747553,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:12,1215718105.522,6054.52349721757,1758.693,933.14,353.61,320.45,934.003234863281,354.473234863281,321.313234863281
-184551.876245881,-2222138.17103685,69.625844,-49.747604,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:12,1215718105.91,6084.63406988701,1758.776,932.53,350.57,319.91,933.537780761719,351.577780761719,320.917780761719
-184551.415486096,-2222108.17287654,69.626112,-49.747656,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:12,1215718106.298,6114.63576853081,1758.88,931.93,347.55,319.39,933.043334960938,348.663334960938,320.503334960938
-184550.954674018,-2222078.17474303,69.62638,-49.747708,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:13,1215718106.686,6144.63744118072,1758.988,931.33,347.35,320.88,932.550537109375,348.570537109375,322.100537109375
-184550.532591701,-2222048.1734153,69.626648,-49.747761,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:13,1215718107.075,6174.64173785271,1759.1,930.73,347.16,322.38,932.009643554688,348.439643554688,323.659643554687
-184550.110456043,-2222018.17211439,69.626916,-49.747814,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:13,1215718107.463,6204.64600846127,1759.214,930.15,346.96,323.87,931.54931640625,348.35931640625,325.26931640625
-184549.756584247,-2221988.05309028,69.627185,-49.747869,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:14,1215718107.851,6234.76711134068,1759.307,929.51,346.74,325.34,930.959655761719,348.189655761719,326.789655761719
-184549.41190173,-2221958.04540112,69.627453,-49.747924,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:14,1215718108.24,6264.776780028,1759.406,928.86,346.51,326.8,930.291625976563,347.941625976562,328.231625976563
-184549.144723697,-2221928.03129683,69.627721,-49.747981,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:15,1215718108.628,6294.7920734759,1759.494,928.25,346.29,324.33,929.653198242188,347.693198242187,325.733198242187
-184548.955047005,-2221898.01077742,69.627989,-49.74804,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:15,1215718109.017,6324.81319208973,1759.566,927.61,346.06,321.84,929.147155761719,347.597155761719,323.377155761719
-184548.804089597,-2221867.9870639,69.628257,-49.7481,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:15,1215718109.405,6354.83728510714,1759.625,926.96,345.8,319.34,928.517333984375,347.357333984375,320.897333984375
-184548.73062829,-2221837.9569353,69.628525,-49.748162,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:16,1215718109.794,6384.86750355631,1759.68,926.32,345.55,316.83,927.82568359375,347.05568359375,318.33568359375
-184548.734659939,-2221807.92039163,69.628793,-49.748226,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:16,1215718110.182,6414.90404749933,1759.741,925.67,345.31,314.33,927.221740722656,346.861740722656,315.881740722656
-184553.521192816,-2219796.26614012,69.646739,-49.752632,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:42,1215718136.112,8426.56399354438,1757.902,925.24,406.03,284.95,925.243408203125,406.033408203125,284.953408203125
-184553.210815065,-2219766.25719209,69.647007,-49.752688,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:42,1215718136.498,8456.57454662698,1758.066,924.7,409.8,291.85,925.091918945313,410.191918945312,292.241918945312
-184552.900380835,-2219736.24827089,69.647275,-49.752744,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:43,1215718136.885,8486.58507346102,1758.22,924.15,413.56,298.73,924.871520996094,414.281520996094,299.451520996094
-184552.589890124,-2219706.23937652,69.647543,-49.7528,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:43,1215718137.272,8516.59557404938,1758.357,923.61,417.31,305.61,924.63916015625,418.33916015625,306.63916015625
-184552.318083592,-2219676.22728794,69.647811,-49.752857,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:44,1215718137.659,8546.60889342049,1758.486,923.55,421.27,312.7,924.427062988281,422.147062988281,313.577062988281
-184552.084959667,-2219646.21200517,69.648079,-49.752915,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:44,1215718138.046,8576.62508150218,1758.61,923.67,425.3,309.44,924.282775878906,425.912775878906,310.052775878906
-184551.803783419,-2219616.08867019,69.648348,-49.752972,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:44,1215718138.432,8606.74972872165,1758.725,923.79,429.33,306.18,924.053039550781,429.593039550781,306.443039550781
-184551.570542762,-2219586.07344121,69.648616,-49.75303,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:45,1215718138.819,8636.76586391676,1758.823,923.89,433.34,302.9,923.833435058594,433.283435058594,302.843435058594
-184551.29850497,-2219556.06146011,69.648884,-49.753087,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:45,1215718139.206,8666.77907791103,1758.906,923.97,437.33,299.6,923.645080566406,437.005080566406,299.275080566406
-184551.065147687,-2219526.04628482,69.649152,-49.753145,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:46,1215718139.593,8696.79516031882,1758.977,924.04,441.31,296.29,923.473266601563,440.743266601563,295.723266601563
-184550.831731829,-2219496.03113638,69.64942,-49.753203,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:46,1215718139.981,8726.81121633284,1759.041,924.1,445.29,302.52,923.335021972656,444.525021972656,301.755021972656
-184550.598257397,-2219466.0160148,69.649688,-49.753261,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:46,1215718140.368,8756.82724595273,1759.109,924.17,449.26,308.75,923.192687988281,448.282687988281,307.772687988281
-184550.36472439,-2219436.00092006,69.649956,-49.753319,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:47,1215718140.755,8786.84324918141,1759.154,924.22,453.22,314.96,923.057312011719,452.057312011719,313.797312011719
-184550.208604692,-2219405.97941016,69.650224,-49.753379,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:47,1215718141.142,8816.8651650147,1759.187,924.25,457.16,321.16,922.953796386719,455.863796386719,319.863796386719
-184550.052424322,-2219375.95792711,69.650492,-49.753439,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:48,1215718141.529,8846.8870543041,1759.212,924.27,461.1,327.35,922.889709472656,459.719709472656,325.969709472656
-184549.896183283,-2219345.93647093,69.65076,-49.753499,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:48,1215718141.916,8876.90891704741,1759.228,924.29,465.03,333.53,922.826171875,463.566171875,332.066171875
-184549.778615944,-2219315.91182061,69.651028,-49.75356,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:48,1215718142.303,8906.9337975444,1759.22,924.28,468.93,339.69,922.740356445313,467.390356445313,338.150356445313
-184549.660986886,-2219285.88719715,69.651296,-49.753621,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:49,1215718142.69,8936.95865141886,1759.217,924.28,472.84,345.85,922.617431640625,471.177431640625,344.187431640625
-184549.582029432,-2219255.85937957,69.651564,-49.753683,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:49,1215718143.077,8966.98657281166,1759.209,924.27,476.74,352,922.489685058594,474.959685058594,350.219685058594
-184549.503009211,-2219225.83158885,69.651832,-49.753745,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:49,1215718143.465,8997.0144675024,1759.193,924.26,478.41,358.15,922.382507324219,476.532507324219,356.272507324219
-184549.423926224,-2219195.803825,69.6521,-49.753807,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:50,1215718143.852,9027.04233548935,1759.175,924.24,480.09,364.3,922.238830566406,478.088830566406,362.298830566406
-184549.383512221,-2219165.77286703,69.652368,-49.75387,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:50,1215718144.239,9057.07332065496,1759.153,924.22,481.75,362.84,922.095642089844,479.625642089844,360.715642089844
-184549.343034403,-2219135.74193593,69.652636,-49.753933,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:51,1215718144.626,9087.10427903743,1759.127,924.19,483.42,361.38,921.950744628906,481.180744628906,359.140744628906
-184549.341223472,-2219105.7078107,69.652904,-49.753997,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:51,1215718145.014,9117.13840431997,1759.093,924.16,485.07,359.91,921.841430664063,482.751430664063,357.591430664063
-184549.339347678,-2219075.67371235,69.653172,-49.754061,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:51,1215718145.401,9147.17250273225,1759.045,924.11,486.71,358.42,921.6474609375,484.2474609375,355.9574609375
-184549.337407023,-2219045.63964086,69.65344,-49.754125,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:52,1215718145.789,9177.20657428,1758.998,924.06,488.36,356.94,921.427490234375,485.727490234375,354.307490234375
-184549.335401504,-2219015.60559625,69.653708,-49.754189,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:52,1215718146.176,9207.24061896102,1758.958,924.02,490.01,355.46,921.250183105469,487.240183105469,352.690183105469
-184549.333331124,-2218985.5715785,69.653976,-49.754253,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:53,1215718146.564,9237.27463677685,1758.915,923.92,491.63,353.96,921.119567871094,488.829567871094,351.159567871094
-184549.33119588,-2218955.53758763,69.654244,-49.754317,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:53,1215718146.951,9267.30862772718,1758.865,923.38,493.05,352.26,920.960693359375,490.630693359375,349.840693359375
-184549.338252478,-2218925.61492141,69.654511,-49.754381,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:53,1215718147.339,9297.23129477552,1758.809,923.17,495.74,339.51,920.777404785156,493.347404785156,337.117404785156
-184549.297260593,-2218895.58420517,69.654779,-49.754444,2008_Greenland_TO,20080710_05,12,2008/07/10,19:28:54,1215718147.726,9327.2620389975,1758.732,923.09,498.48,320.9,920.635681152344,496.025681152344,318.445681152344
